TargetPos_Z	IsShowPath	IsRandomSpeed	TargetAngularSpeed	Points	Distance	Angle	IntPoints	Lag	Index_Speed	Index_Lag	LaserDotTarget	TargetSpeed	PreviousDirDot	PointsThisRun	PointsTotal	Frames	Date
-7.49	1	0	6.60799	5.55992	0.557354	4.75148	5.11531	64	-1	25	0.314466	1	-0.0838804	2697	272089	529	2023-2-9-11:16:59
-7.49	0	0	39.2053	3.87904	0.469919	6.81428	3.5	4	-1	24	0.684155	8	-0.364149	1831	273920	526	2023-2-9-11:17:6
-7.49	1	0	1.65458	9.74428	0.139524	1.04847	9.2833	32	-1	23	0.870086	0.25	0.366452	4939	278859	533	2023-2-9-11:17:17
-7.49	0	0	38.4896	2.70775	0.346314	9.82829	2.46198	16	-1	22	0.528575	8	-0.542288	1285	280144	526	2023-2-9-11:17:24
-7.49	0	0	35.251	3.30953	0.512675	5.96517	2.96584	8	-1	21	0.672775	8	-0.137547	1555	281699	527	2023-2-9-11:17:32
-7.49	1	0	11.5102	8.73499	0.251667	1.70127	8.28625	16	-1	20	0.840214	2	0.112615	4390	286089	531	2023-2-9-11:17:40
-7.49	0	0	3.38112	9.99203	0.111996	0.843333	9.71375	16	-1	19	0.766373	0.5	0.161367	5148	291237	531	2023-2-9-11:17:48
-7.49	1	0	6.73862	9.98156	0.11316	0.848878	9.6064	16	-1	18	0.848617	1	-0.0660475	5091	296328	531	2023-2-9-11:17:55
-7.49	0	0	3.63957	10.2808	0.0799164	0.618332	10.0981	4	-1	17	0.880702	0.5	0.0185133	5342	301670	530	2023-2-9-11:18:2
-7.49	1	0	45.5861	0.0795776	0.0497218	27.1922	0.0700758	64	-1	16	0.391212	8	-0.224405	30	301700	528	2023-2-9-11:18:14
-7.49	1	0	25.2203	5.28716	0.604093	4.68562	4.8289	16	-1	15	0.801766	4	-0.256038	2529	304229	526	2023-2-9-11:18:22
-7.49	0	0	1.81416	10.386	0.0682228	0.525995	10.2434	0	-1	14	0.871704	0.25	0.169331	5419	309648	530	2023-2-9-11:18:30
-7.49	0	0	7.09522	9.88011	0.124432	0.949479	9.56061	1	-1	13	0.602623	1	-0.241635	5037	314685	528	2023-2-9-11:18:37
-7.49	0	0	35.0451	4.0949	0.536277	5.04866	3.72952	2	-1	12	0.606854	8	-0.44348	1948	316633	525	2023-2-9-11:18:43
-7.49	0	0	1.8024	10.4825	0.0575042	0.440971	10.391	1	-1	11	0.905619	0.25	0.262802	5518	322151	532	2023-2-9-11:18:51
-7.49	0	0	21.7585	2.67055	0.27492	9.80778	2.43916	32	-1	10	0.473326	4	-0.445761	1274	323425	526	2023-2-9-11:18:59
-7.49	0	0	1.79167	10.5131	0.0540989	0.413829	10.4736	4	-1	9	0.705555	0.25	0.0352302	5540	328965	530	2023-2-9-11:19:7
-7.49	1	0	22.5696	0.617087	0.164903	16.5605	0.537736	64	-1	8	0.390603	4	-0.10865	276	329241	530	2023-2-9-11:19:17
-7.49	1	0	3.64049	10.2939	0.0784517	0.604733	10.076	1	-1	7	0.873926	0.5	-0.683323	5289	334530	526	2023-2-9-11:19:26
-7.49	1	0	11.5497	5.36345	0.590226	4.05353	4.92453	32	-1	6	0.667845	2	0.0446951	2600	337130	530	2023-2-9-11:19:35
-7.49	0	0	3.62148	10.2569	0.0825637	0.63728	9.96023	0	-1	5	0.77155	0.5	-0.348867	5249	342379	528	2023-2-9-11:19:42
-7.49	1	0	33.5205	5.14248	0.386963	4.54419	4.78788	4	-1	4	0.821747	8	-0.323374	2517	344896	528	2023-2-9-11:19:52
-7.49	0	0	1.7419	10.1159	0.0982352	0.7516	9.77861	32	-1	3	0.682738	0.25	0.470168	5202	350098	533	2023-2-9-11:20:7
-7.49	1	0	34.877	4.51659	0.606434	4.41386	4.11932	2	-1	2	0.84976	8	-0.322111	2166	352264	528	2023-2-9-11:20:14
-7.49	0	0	6.47381	9.75598	0.138225	0.978687	9.43396	4	-1	1	0.67349	1	0.0551566	4989	357253	530	2023-2-9-11:20:23
-7.49	0	0	25.0989	4.57961	0.467468	5.836	4.20076	16	-1	0	0.623318	4	-0.234138	2208	359461	528	2023-2-9-11:20:32
-7.49	0	0	1.77445	10.4645	0.0594984	0.451506	10.3872	0	-1	95	0.397369	0.25	0.307664	5515	5515	532	2023-2-9-11:28:22
-7.49	0	0	24.2007	6.49502	0.410016	3.50454	6.06844	8	-1	94	0.641688	4	-0.516744	3181	8696	526	2023-2-9-11:28:29
-7.49	1	0	7.19378	9.73216	0.140871	1.07217	9.38286	2	-1	93	0.749302	1	-0.464792	4915	13611	525	2023-2-9-11:28:37
-7.49	0	0	12.3497	4.85384	0.488667	5.15411	4.44717	32	-1	92	0.474916	2	-0.225604	2347	15958	530	2023-2-9-11:28:47
-7.49	1	0	38.9621	5.52252	0.457479	3.85061	5.08397	2	-1	91	0.803287	8	-0.66809	2653	18611	524	2023-2-9-11:28:56
-7.49	0	0	3.59485	10.2355	0.0849442	0.64763	10.0471	2	-1	90	0.813193	0.5	-0.0354088	5326	23937	531	2023-2-9-11:29:3
-7.49	0	0	1.78116	10.2893	0.0789718	0.607724	10.0281	16	-1	89	0.774942	0.25	0.472736	5335	29272	533	2023-2-9-11:29:12
-7.49	1	0	23.2547	3.51424	0.441118	7.4285	3.19129	32	-1	88	0.544419	4	-0.166799	1674	30946	528	2023-2-9-11:29:22
-7.49	1	0	13.0097	2.17547	0.32855	10.1176	1.95057	64	-1	87	0.0505636	2	-0.577081	1016	31962	526	2023-2-9-11:29:37
-7.49	0	0	12.8655	8.27873	0.302364	2.14715	7.86932	8	-1	86	0.631263	2	-0.346177	4145	36107	528	2023-2-9-11:29:52
-7.49	1	0	1.76783	10.3906	0.0677109	0.51587	10.2645	0	-1	85	0.588031	0.25	0.353077	5460	41567	533	2023-2-9-11:29:59
-7.49	1	0	23.5757	7.72177	0.364248	2.345	7.2566	0	-1	84	0.827639	4	0.164879	3836	45403	530	2023-2-9-11:30:6
-7.49	0	0	22.9139	2.52583	0.380635	10.1036	2.30476	32	-1	83	0.322746	4	-0.426758	1200	46603	525	2023-2-9-11:30:18
-7.49	0	0	38.1178	3.31881	0.338172	7.19021	3.05492	8	-1	82	0.548336	8	-0.542455	1603	48206	528	2023-2-9-11:30:26
-7.49	0	0	1.60457	8.95171	0.227588	1.7245	8.48771	64	-1	81	0.332911	0.25	-0.168756	4480	52686	529	2023-2-9-11:30:39
-7.49	0	0	39.4758	3.83659	0.442841	5.9789	3.49618	2	-1	80	0.615538	8	-0.452289	1822	54508	524	2023-2-9-11:30:47
-7.49	1	0	6.12598	4.67945	0.633529	5.31614	4.2277	64	-1	79	0.000387795	1	-0.495952	2219	56727	527	2023-2-9-11:30:59
-7.49	0	0	24.9805	7.40065	0.342057	2.81719	6.97348	0	-1	78	0.668209	4	-0.57116	3671	60398	528	2023-2-9-11:31:7
-7.49	1	0	6.96083	9.96114	0.115429	0.858249	9.56285	8	-1	77	0.744249	1	0.391591	5087	65485	533	2023-2-9-11:31:15
-7.49	0	0	12.8177	9.01989	0.220012	1.47972	8.62689	1	-1	76	0.700191	2	-0.345252	4544	70029	528	2023-2-9-11:31:23
-7.49	0	0	12.5593	9.05483	0.21613	1.40736	8.62147	4	-1	75	0.717283	2	0.149822	4567	74596	531	2023-2-9-11:31:30
-7.49	1	0	23.0869	5.54456	0.511294	4.27846	5.10057	16	-1	74	0.682613	4	-0.349181	2678	77274	527	2023-2-9-11:31:39
-7.49	0	0	25.096	7.1759	0.381081	2.95067	6.72433	2	-1	73	0.602378	4	-0.398074	3527	80801	526	2023-2-9-11:31:46
-7.49	0	0	13.523	9.47244	0.169729	1.19139	9.07331	2	-1	72	0.743867	2	0.204993	4816	85617	532	2023-2-9-11:31:53
-7.49	1	0	3.40343	10.1981	0.0891022	0.671178	9.90133	16	-1	71	0.72512	0.5	-0.336906	5207	90824	527	2023-2-9-11:32:1
-7.49	1	0	1.65769	10.2115	0.0876074	0.677131	9.94925	64	-1	70	0.712846	0.25	0.40403	5283	96107	532	2023-2-9-11:32:14
-7.49	1	0	13.6678	9.45404	0.171773	1.25724	9.06061	4	-1	69	0.748263	2	-0.20198	4774	100881	528	2023-2-9-11:32:22
-7.49	1	0	37.5474	4.44459	0.545385	5.23724	4.04563	8	-1	68	0.761369	8	-0.304944	2118	102999	526	2023-2-9-11:32:30
-7.49	1	0	40.8259	5.59572	0.448869	4.53669	5.1981	4	-1	67	0.752569	8	-0.694715	2719	105718	525	2023-2-9-11:32:39
-7.49	1	0	31.7611	0.746386	0.328936	9.81081	0.599244	32	-1	66	0.521974	8	-0.162702	307	106025	529	2023-2-9-11:32:49
-7.49	1	0	1.7119	10.237	0.0847741	0.644156	10.0677	32	-1	65	0.875746	0.25	0.279635	5345	111370	532	2023-2-9-11:32:58
-7.49	0	0	24.2113	1.06401	0.2039	17.8745	0.950476	64	-1	64	-0.179519	4	-0.514695	489	111859	525	2023-2-9-11:33:8
-7.49	1	0	1.75904	10.0976	0.100261	0.763882	9.81474	16	-1	63	0.533593	0.25	0.160578	5181	117040	529	2023-2-9-11:33:18
-7.49	1	0	49.558	0.591695	0.091548	19.602	0.520992	64	-1	62	0.235356	8	-0.526572	265	117305	524	2023-2-9-11:33:29
-7.49	0	0	31.6408	2.05798	0.466865	5.86433	1.83932	1	-1	61	0.555213	8	-0.0975486	963	118268	529	2023-2-9-11:33:37
-7.49	0	0	1.80501	10.5065	0.0548366	0.420381	10.4697	1	-1	60	0.868243	0.25	-0.253238	5518	123786	528	2023-2-9-11:33:45
-7.49	0	0	12.3313	9.17386	0.202905	1.35516	8.78409	0	-1	59	0.677084	2	-0.234199	4628	128414	528	2023-2-9-11:33:52
-7.49	1	0	3.27519	9.78072	0.135475	1.00263	9.33712	32	-1	58	0.603436	0.5	-0.206404	4921	133335	528	2023-2-9-11:34:3
-7.49	1	0	24.3173	7.09083	0.434352	2.92015	6.62548	8	-1	57	0.641521	4	-0.419715	3474	136809	526	2023-2-9-11:34:11
-7.49	0	0	43.2608	0.149794	0.0444162	23.0501	0.126415	64	-1	56	0.148603	8	-0.16698	58	136867	530	2023-2-9-11:34:23
-7.49	0	0	1.76615	10.3536	0.0718182	0.543631	10.1664	8	-1	55	0.355559	0.25	-0.192623	5368	142235	529	2023-2-9-11:34:32
-7.49	1	0	6.59494	10.1074	0.099178	0.717699	9.80907	0	-1	54	0.762097	1	0.0559921	5179	147414	529	2023-2-9-11:34:40
-7.49	1	0	12.4015	7.48572	0.379492	2.77393	7.00568	32	-1	53	0.692944	2	-0.112318	3689	151103	528	2023-2-9-11:34:49
-7.49	0	0	3.59773	10.2586	0.0823745	0.624397	10.0019	0	-1	52	0.832614	0.5	-0.265552	5261	156364	527	2023-2-9-11:34:56
-7.49	1	0	1.77365	10.3363	0.0737482	0.559558	10.1168	4	-1	51	0.943508	0.25	0.121726	5361	161725	531	2023-2-9-11:35:4
-7.49	0	0	3.46279	10.0969	0.100342	0.748589	9.7259	8	-1	50	0.819894	0.5	-0.115761	5134	166859	529	2023-2-9-11:35:11
-7.49	0	0	3.33038	10.0402	0.106646	0.783515	9.69754	16	-1	49	0.603378	0.5	0.0541833	5120	171979	529	2023-2-9-11:35:19
-7.49	1	0	35.6301	5.13603	0.480903	3.76943	4.71591	1	-1	48	0.661017	8	-0.223203	2481	174460	528	2023-2-9-11:35:27
-7.49	0	0	3.18223	8.08138	0.324292	2.44743	7.5951	64	-1	47	0.401716	0.5	0.312799	4022	178482	531	2023-2-9-11:43:39
-7.49	0	0	37.7986	4.34711	0.456392	4.92226	3.97529	0	-1	46	0.575165	8	-0.532998	2081	180563	526	2023-2-9-11:43:47
-7.49	0	0	22.1514	4.60274	0.466223	5.41498	4.21483	16	-1	45	0.507733	4	-0.492318	2206	182769	526	2023-2-9-11:43:59
-7.49	0	0	7.08172	9.61281	0.154132	1.19598	9.27514	8	-1	44	0.615401	1	-0.154557	4877	187646	527	2023-2-9-11:44:13
-7.49	1	0	3.47301	10.2057	0.0882588	0.67406	9.95463	4	-1	43	0.727756	0.5	-0.175885	5256	192902	529	2023-2-9-11:44:22
-7.49	1	0	13.6292	9.23521	0.196088	1.45012	8.82765	8	-1	42	0.759618	2	-0.255663	4651	197553	528	2023-2-9-11:45:0
-7.49	1	0	3.41038	10.3488	0.0723526	0.542955	10.1932	8	-1	41	0.822355	0.5	-0.0749218	5372	202925	528	2023-2-9-11:45:12
-7.49	0	0	11.2849	6.99113	0.430124	2.88749	6.50285	16	-1	40	0.501016	2	-0.350426	3417	206342	527	2023-2-9-11:45:24
-7.49	1	0	3.5435	10.1214	0.0976222	0.739768	9.83585	1	-1	39	0.619853	0.5	-0.156809	5204	211546	530	2023-2-9-11:45:32
-7.49	1	0	1.80293	10.2637	0.0818127	0.635487	10.0113	8	-1	38	0.550727	0.25	0.161197	5317	216863	532	2023-2-9-11:45:41
-7.49	0	0	3.53163	10.0653	0.103851	0.791127	9.79623	1	-1	37	0.703551	0.5	0.0231845	5182	222045	530	2023-2-9-11:45:55
-7.49	1	0	24.7092	0.523794	0.292009	14.8527	0.434783	64	-1	36	0.22674	4	-0.209254	221	222266	529	2023-2-9-11:46:13
-7.49	0	0	40.3876	1.75078	0.403817	9.74924	1.53422	16	-1	35	0.493369	8	-0.346974	797	223063	526	2023-2-9-11:46:26
-7.49	0	0	6.49851	6.22058	0.512528	3.87018	5.76894	32	-1	34	0.362739	1	-0.416459	3037	226100	528	2023-2-9-11:46:37
-7.49	1	0	13.9706	8.66814	0.259095	1.87191	8.20416	2	-1	33	0.666504	2	-0.0942456	4331	230431	529	2023-2-9-11:46:46
-7.49	0	0	42.2858	0.347402	0.139053	15.1142	0.302457	32	-1	32	0.422485	8	-0.119686	151	230582	529	2023-2-9-11:47:6
-7.49	0	0	6.80699	9.92436	0.119515	0.870723	9.5618	1	-1	31	0.741691	1	0.505114	5096	235678	534	2023-2-9-11:47:15
-7.49	0	0	26.4345	6.89722	0.423334	3.41201	6.45057	4	-1	30	0.676946	4	-0.605373	3383	239061	526	2023-2-9-11:47:24
-7.49	0	0	25.4009	7.77881	0.35791	2.56243	7.31689	1	-1	29	0.688921	4	-0.375982	3845	242906	527	2023-2-9-11:47:33
-7.49	0	0	1.7329	10.3944	0.067285	0.5045	10.2312	2	-1	28	0.812166	0.25	0.351034	5433	248339	532	2023-2-9-11:47:42
-7.49	1	0	3.67951	10.4041	0.0662139	0.515145	10.2697	0	-1	27	0.845664	0.5	0.622476	5473	253812	534	2023-2-9-11:47:50
-7.49	1	0	1.77052	10.4308	0.0632451	0.477874	10.3083	2	-1	26	0.563593	0.25	0.247182	5473	259285	532	2023-2-9-11:48:1
-7.49	1	0	6.52583	9.12157	0.208714	1.56152	8.66983	32	-1	25	0.651435	1	-0.234814	4559	263844	527	2023-2-9-11:48:13
-7.49	0	0	6.40852	9.62621	0.152644	1.06129	9.24858	0	-1	24	0.736994	1	-0.199258	4863	268707	527	2023-2-9-11:48:20
-7.49	0	0	7.04148	9.13225	0.207528	1.5771	8.65725	16	-1	23	0.744458	1	0.211321	4587	273294	531	2023-2-9-11:48:28
-7.49	1	0	23.4375	7.81811	0.353543	2.31035	7.31939	4	-1	22	0.734411	4	-0.275922	3840	277134	526	2023-2-9-11:48:36
-7.49	1	0	7.07124	10.0401	0.106651	0.809383	9.72486	4	-1	21	0.790126	1	-0.525768	5115	282249	527	2023-2-9-11:48:43
-7.49	0	0	6.71134	9.8807	0.124366	0.898924	9.56226	2	-1	20	0.81905	1	-0.107578	5058	287307	530	2023-2-9-11:48:50
-7.49	0	0	3.50094	10.3986	0.0668196	0.510013	10.2556	4	-1	19	0.767027	0.5	0.374725	5445	292752	532	2023-2-9-11:48:57
-7.49	0	0	3.13825	9.41197	0.176448	1.30219	8.96992	32	-1	18	0.647386	0.5	0.256009	4763	297515	532	2023-2-9-11:49:7
-7.49	1	0	23.8862	7.95853	0.337941	2.2554	7.47358	2	-1	17	0.852216	4	0.0728617	3950	301465	530	2023-2-9-11:49:14
-7.49	1	0	3.35147	9.10727	0.210303	1.60852	8.63483	64	-1	16	0.613678	0.5	0.536472	4600	306065	534	2023-2-9-11:49:26
-7.49	0	0	12.3412	1.58989	0.265062	11.6772	1.40454	64	-1	15	0.00792472	2	-0.217981	733	306798	529	2023-2-9-11:49:36
-7.49	1	0	13.8349	9.81033	0.132185	0.981519	9.45369	1	-1	14	0.811923	2	-0.298607	4992	311790	529	2023-2-9-11:49:44
-7.49	0	0	5.95994	5.01198	0.550425	5.11878	4.56838	64	-1	13	0.252203	1	0.311411	2133	313923	468	2023-2-9-11:49:57
-7.49	1	0	6.85207	9.92023	0.119974	0.892089	9.57795	1	-1	12	0.669283	1	-0.583905	5028	318951	526	2023-2-9-11:50:5
-7.49	1	0	13.2486	8.17071	0.314366	2.31381	7.66917	16	-1	11	0.735175	2	0.252484	4070	323021	532	2023-2-9-11:50:12
-7.49	0	0	1.7424	10.0121	0.109767	0.836124	9.66981	32	-1	10	0.00893485	0.25	0.091706	5114	328135	530	2023-2-9-11:50:21
-7.49	0	0	39.3578	4.38758	0.388841	5.88252	4.06452	4	-1	9	0.551433	8	-0.554862	2132	330267	527	2023-2-9-11:50:29
-7.49	1	0	26.1763	8.8816	0.235377	1.75651	8.40762	1	-1	8	0.745715	4	-0.616831	4404	334671	525	2023-2-9-11:50:37
-7.49	1	0	35.7104	5.50353	0.590785	3.15019	5.02836	0	-1	7	0.753375	8	-0.00557529	2650	337321	529	2023-2-9-11:50:44
-7.49	1	0	6.22807	9.93367	0.118481	0.845795	9.58647	16	-1	6	0.792264	1	0.346334	5090	342411	532	2023-2-9-11:50:53
-7.49	1	0	3.5607	10.1327	0.096369	0.738567	9.8482	2	-1	5	0.675619	0.5	-0.16219	5180	347591	527	2023-2-9-11:51:1
-7.49	1	0	43.0826	2.68707	0.420656	8.95523	2.42857	16	-1	4	0.544762	8	-0.671848	1265	348856	525	2023-2-9-11:51:9
-7.49	1	0	14.0322	9.80432	0.132853	1.0043	9.45161	0	-1	3	0.817396	2	-0.369833	4971	353827	527	2023-2-9-11:51:16
-7.49	0	0	1.77804	10.5055	0.0549401	0.422163	10.4405	4	-1	2	0.332354	0.25	-0.140738	5513	359340	529	2023-2-9-11:51:24
-7.49	1	0	1.83395	10.5293	0.0523031	0.408401	10.4839	1	-1	1	0.858192	0.25	0.160674	5536	364876	529	2023-2-9-11:51:31
-7.49	0	0	6.83976	9.97003	0.114441	0.860896	9.67542	4	-1	0	0.708576	1	0.34178	5146	370022	533	2023-2-9-11:51:39
-7.49	0	0	43.193	0.297779	0.0549864	35.7393	0.265152	64	-1	95	0.214191	8	-0.125305	130	130	528	2023-2-9-12:19:1
-7.49	0	0	7.0608	8.36728	0.292525	2.25021	7.88973	16	-1	94	0.527878	1	-0.216205	4139	4269	526	2023-2-9-12:19:11
-7.49	1	0	38.9192	4.86479	0.583155	4.41685	4.43264	4	-1	93	0.842933	8	-0.410103	2326	6595	527	2023-2-9-12:19:23
-7.49	0	0	23.4683	7.60554	0.367903	2.50689	7.13826	0	-1	92	0.716335	4	-0.228648	3758	10353	528	2023-2-9-12:19:32
-7.49	0	0	3.54929	9.93411	0.118432	0.927833	9.60526	16	-1	91	0.81699	0.5	0.16913	5100	15453	532	2023-2-9-12:19:40
-7.49	0	0	6.66769	5.24562	0.554263	5.08096	4.79206	64	-1	90	0.328973	1	0.0866456	2525	17978	529	2023-2-9-12:19:51
-7.49	1	0	10.6087	9.58281	0.157465	0.940751	9.17636	4	-1	89	0.886456	2	0.394544	4881	22859	533	2023-2-9-12:20:0
-7.49	0	0	24.1357	6.78737	0.416446	3.21996	6.34405	4	-1	88	0.704965	4	-0.184481	3346	26205	529	2023-2-9-12:20:8
-7.49	1	0	6.32263	8.85567	0.238259	1.72433	8.36585	32	-1	87	0.825388	1	0.361891	4448	30653	533	2023-2-9-12:20:17
-7.49	0	0	6.59338	9.70626	0.143748	1.0667	9.32642	4	-1	86	0.744368	1	-0.0774243	4933	35586	530	2023-2-9-12:20:25
-7.49	1	0	3.5143	10.1006	0.0999379	0.785485	9.70778	8	-1	85	0.791757	0.5	-0.104897	5105	40691	527	2023-2-9-12:20:34
-7.49	0	0	11.8333	8.13667	0.318148	2.19217	7.66667	8	-1	84	0.674173	2	-0.474111	4038	44729	528	2023-2-9-12:20:43
-7.49	0	0	3.58304	10.1944	0.089509	0.698178	9.92748	8	-1	83	0.866838	0.5	-0.321988	5192	49921	524	2023-2-9-12:20:53
-7.49	0	0	3.52701	10.3744	0.0695119	0.531832	10.1868	1	-1	82	0.722814	0.5	0.193464	5388	55309	530	2023-2-9-12:21:1
-7.49	0	0	36.4345	4.08949	0.497362	5.03422	3.70398	4	-1	81	0.718058	8	-0.171906	1942	57251	527	2023-2-9-12:21:8
-7.49	0	0	3.30389	9.2591	0.193433	1.48873	8.827	32	-1	80	0.409632	0.5	-0.334089	4632	61883	526	2023-2-9-12:21:18
-7.49	1	0	14.1061	9.32433	0.186186	1.45689	8.83588	8	-1	79	0.811132	2	-0.29535	4619	66502	524	2023-2-9-12:21:25
-7.49	1	0	41.4728	5.90294	0.490198	3.75037	5.44297	1	-1	78	0.793929	8	-0.461416	2853	69355	526	2023-2-9-12:21:35
-7.49	1	0	11.5305	8.66936	0.25896	1.71353	8.18596	16	-1	77	0.798083	2	-0.260132	4303	73658	527	2023-2-9-12:21:44
-7.49	0	0	3.57465	10.4531	0.0607657	0.47052	10.3315	0	-1	76	0.876994	0.5	0.153761	5476	79134	531	2023-2-9-12:21:51
-7.49	1	0	6.99526	10.1227	0.0974791	0.738047	9.86415	2	-1	75	0.879969	1	0.0470819	5218	84352	530	2023-2-9-12:21:58
-7.49	1	0	1.74483	10.594	0.045112	0.351784	10.6533	32	-1	74	0.68982	0.25	-0.22862	5582	89934	525	2023-2-9-12:22:8
-7.49	1	0	6.86262	9.82401	0.130665	0.994527	9.38826	16	-1	73	0.821057	1	-0.150643	4947	94881	528	2023-2-9-12:22:15
-7.49	1	0	1.83057	10.485	0.0572188	0.449201	10.4585	4	-1	72	0.886817	0.25	0.130106	5532	100413	530	2023-2-9-12:22:23
-7.49	0	0	12.7562	9.33046	0.185505	1.26141	8.90395	4	-1	71	0.781405	2	0.327845	4717	105130	531	2023-2-9-12:22:30
-7.49	1	0	25.4018	9.07327	0.214081	1.54842	8.68121	0	-1	70	0.903349	4	-0.299623	4565	109695	527	2023-2-9-12:22:37
-7.49	0	0	1.71008	10.2662	0.0815294	0.624122	10.0526	16	-1	69	0.801189	0.25	0.280127	5337	115032	532	2023-2-9-12:22:46
-7.49	1	0	11.6492	9.34427	0.18397	1.1414	8.88973	2	-1	68	0.844311	2	-0.411689	4665	119697	526	2023-2-9-12:22:53
-7.49	0	0	3.36451	10.4849	0.0572382	0.422685	10.4068	2	-1	67	0.799361	0.5	0.298883	5516	125213	531	2023-2-9-12:23:1
-7.49	1	0	3.4963	10.4369	0.0625616	0.474246	10.3504	1	-1	66	0.885802	0.5	-0.266514	5455	130668	528	2023-2-9-12:23:8
-7.49	0	0	24.0705	7.3894	0.373782	2.86694	6.95238	2	-1	65	0.695238	4	-0.521707	3640	134308	525	2023-2-9-12:23:17
-7.49	1	0	23.3929	6.82268	0.372922	3.27669	6.39163	16	-1	64	0.800061	4	-0.298758	3352	137660	526	2023-2-9-12:23:26
-7.49	0	0	38.5207	5.02012	0.421279	4.72869	4.64639	1	-1	63	0.749335	8	-0.267731	2435	140095	526	2023-2-9-12:23:33
-7.49	1	0	12.146	6.55669	0.390123	3.95285	6.10169	64	-1	62	0.581767	2	-0.0419323	3232	143327	531	2023-2-9-12:23:45
-7.49	0	0	1.82095	10.3523	0.0719617	0.559417	10.2401	2	-1	61	0.541303	0.25	-0.122846	5407	148734	529	2023-2-9-12:23:53
-7.49	0	0	23.1619	1.12706	0.211445	21.2443	1.02462	64	-1	60	-0.159296	4	-0.374235	533	149267	528	2023-2-9-12:24:6
-7.49	0	0	43.274	1.32008	0.209846	12.2017	1.20342	32	-1	59	0.47743	8	-0.210033	623	149890	526	2023-2-9-12:24:15
-7.49	1	0	13.5131	7.99333	0.334647	2.44793	7.52075	0	-1	58	0.757259	2	0.0738746	3976	153866	530	2023-2-9-12:24:23
-7.49	1	0	3.41737	9.20793	0.199119	1.5341	8.74432	32	-1	57	0.714321	0.5	-0.148694	4607	158473	528	2023-2-9-12:24:32
-7.49	0	0	7.02469	7.43639	0.395957	3.07008	6.97333	32	-1	56	0.392853	1	-0.490633	3651	162124	525	2023-2-9-12:24:41
-7.49	1	0	3.47105	10.117	0.0981076	0.747145	9.76515	16	-1	55	0.637149	0.5	-0.306158	5145	167269	528	2023-2-9-12:24:49
-7.49	0	0	13.0257	4.56948	0.524107	5.96494	4.16981	32	-1	54	0.468307	2	-0.198467	2200	169469	530	2023-2-9-12:25:6
-7.49	1	0	36.5116	0.648663	0.221289	15.1336	0.57197	64	-1	53	0.598999	8	-0.267148	292	169761	528	2023-2-9-12:25:18
-7.49	0	0	6.74058	10.045	0.106112	0.788297	9.7566	0	-1	52	0.804808	1	0.0325852	5161	174922	530	2023-2-9-12:25:27
-7.49	1	0	6.23593	6.27466	0.525038	3.94044	5.79658	64	-1	51	0.485921	1	-0.277802	3040	177962	526	2023-2-9-12:25:38
-7.49	1	0	25.3484	8.49493	0.278342	1.95525	8.01509	2	-1	50	0.833733	4	-0.0428114	4238	182200	530	2023-2-9-12:25:46
-7.49	1	0	1.81011	10.547	0.0503318	0.393292	10.4953	8	-1	49	0.884948	0.25	0.0181693	5562	187762	531	2023-2-9-12:25:53
-7.49	1	0	23.8889	3.32929	0.502023	7.02622	3.01323	64	-1	48	0.658699	4	-0.22633	1585	189347	529	2023-2-9-12:26:3
-7.49	1	0	34.8823	2.81232	0.464148	6.78381	2.52453	16	-1	47	0.622435	8	-0.0063704	1329	190676	530	2023-2-9-12:28:34
-7.49	1	0	7.16474	10.1987	0.0890373	0.679704	9.93702	0	-1	46	0.883938	1	-0.686718	5196	195872	524	2023-2-9-12:28:41
-7.49	0	0	6.50583	10.1632	0.092979	0.657212	9.90619	1	-1	45	0.826221	1	0.349037	5269	201141	533	2023-2-9-12:28:48
-7.49	0	0	23.1064	1.86047	0.296157	10.5324	1.67362	32	-1	44	0.405867	4	-0.524869	872	202013	527	2023-2-9-12:28:58
-7.49	0	0	1.64986	9.5662	0.159311	1.22668	9.19476	64	-1	43	0.451239	0.25	0.532682	4900	206913	534	2023-2-9-12:29:11
-7.49	1	0	7.09258	10.1859	0.0904533	0.685164	9.94727	4	-1	42	0.880104	1	0.187833	5271	212184	531	2023-2-9-12:29:18
-7.49	1	0	30.3148	1.99857	0.376067	8.48236	1.81474	32	-1	41	0.680034	8	-0.177748	950	213134	529	2023-2-9-12:29:27
-7.49	1	0	6.85643	10.1818	0.0909136	0.678106	9.91871	1	-1	40	0.944861	1	-0.121852	5237	218371	529	2023-2-9-12:29:35
-7.49	0	0	1.66957	10.1256	0.0971547	0.730428	9.77024	32	-1	39	0.622628	0.25	0.321647	5178	223549	531	2023-2-9-12:29:44
-7.49	1	0	1.76806	10.6117	0.0431437	0.325796	10.6403	0	-1	38	0.84027	0.25	-0.015645	5639	229188	531	2023-2-9-12:29:51
-7.49	1	0	3.52612	10.5864	0.0459552	0.347379	10.603	4	-1	37	0.712246	0.5	-0.117802	5598	234786	529	2023-2-9-12:29:58
-7.49	0	0	38.6938	4.8284	0.499303	3.98078	4.42344	2	-1	36	0.743258	8	-0.147284	2331	237117	529	2023-2-9-12:30:4
-7.49	0	0	1.79047	10.6406	0.0399344	0.306037	10.6855	1	-1	35	0.95409	0.25	0.070361	5663	242780	531	2023-2-9-12:30:11
